Date,Open,High,Low,Close,Volume
2019-08-07,15.7,15.7,15.7,15.7,0
2019-08-08,15.7,15.7,15.7,15.7,0
2019-08-09,15.7,15.7,15.7,15.7,0
2019-08-12,15.7,15.7,15.7,15.7,0
2019-08-13,15.7,15.7,15.7,15.7,0
2019-08-14,15.7,15.7,15.7,15.7,0
2019-08-15,15.7,15.7,15.7,15.7,0
2019-08-16,15.7,15.7,15.7,15.7,0
2019-08-19,15.7,15.7,15.7,15.7,0
2019-08-20,15.7,15.7,15.7,15.7,0
2019-08-21,15.7,15.7,15.7,15.7,0
2019-08-22,15.7,15.7,15.7,15.7,0
2019-08-23,15.7,15.7,15.7,15.7,0
2019-08-26,15.7,15.7,15.7,15.7,0
2019-08-27,15.7,15.7,15.7,15.7,0
2019-08-28,15.7,15.7,15.7,15.7,0
2019-08-29,15.7,15.7,15.7,15.7,0
2019-08-30,15.7,15.7,15.7,15.7,0
2019-09-03,15.7,15.7,15.7,15.7,0
2019-09-04,15.7,15.7,15.7,15.7,0
2019-09-05,15.7,15.7,15.7,15.7,0
2019-09-06,15.7,15.7,15.7,15.7,0
2019-09-09,15.7,15.7,15.7,15.7,0
2019-09-10,15.7,15.7,15.7,15.7,0
2019-09-11,15.7,15.7,15.7,15.7,0
2019-09-12,15.7,15.7,15.7,15.7,0
2019-09-13,15.7,15.7,15.7,15.7,0
2019-09-16,15.7,15.7,15.7,15.7,0
2019-09-17,15.7,15.7,15.7,15.7,0
2019-09-18,15.7,15.7,15.7,15.7,0
2019-09-19,15.7,15.7,15.7,15.7,0
2019-09-20,15.7,15.7,15.7,15.7,0
2019-09-23,15.7,15.7,15.7,15.7,0
2019-09-24,15.7,15.7,15.7,15.7,0
2019-09-25,15.7,15.7,15.7,15.7,0
2019-09-26,15.7,15.7,15.7,15.7,0
2019-09-27,15.7,15.7,15.7,15.7,0
2019-09-30,15.7,15.7,15.7,15.7,0
2019-10-01,15.7,15.7,15.7,15.7,0
2019-10-02,15.7,15.7,15.7,15.7,0
2019-10-03,15.7,15.7,15.7,15.7,0
2019-10-04,15.7,15.7,15.7,15.7,0
2019-10-07,15.7,15.7,15.7,15.7,0
2019-10-08,15.7,15.7,15.7,15.7,0
2019-10-09,15.7,15.7,15.7,15.7,0
2019-10-10,15.7,15.7,15.7,15.7,0
2019-10-11,15.7,15.7,15.7,15.7,0
2019-10-14,15.7,15.7,15.7,15.7,0
2019-10-15,15.7,15.7,15.7,15.7,0
2019-10-16,15.7,15.7,15.7,15.7,0
2019-10-17,15.7,15.7,15.7,15.7,0
2019-10-18,15.7,15.7,15.7,15.7,0
2019-10-21,15.7,15.7,15.7,15.7,0
2019-10-22,15.7,15.7,15.7,15.7,0
2019-10-23,15.7,15.7,15.7,15.7,0
2019-10-24,15.7,15.7,15.7,15.7,0
2019-10-25,15.7,15.7,15.7,15.7,0
2019-10-28,15.7,15.7,15.7,15.7,0
2019-10-29,15.7,15.7,15.7,15.7,0
2019-10-30,15.7,15.7,15.7,15.7,0
2019-10-31,15.7,15.7,15.7,15.7,0
2019-11-01,15.7,15.7,15.7,15.7,0
2019-11-04,15.7,15.7,15.7,15.7,0
2019-11-05,15.7,15.7,15.7,15.7,0
2019-11-06,15.7,15.7,15.7,15.7,0
2019-11-07,15.7,15.7,15.7,15.7,0
2019-11-08,15.7,15.7,15.7,15.7,0
2019-11-11,15.7,15.7,15.7,15.7,0
2019-11-12,15.7,15.7,15.7,15.7,0
2019-11-13,15.7,15.7,15.7,15.7,0
2019-11-14,15.7,15.7,15.7,15.7,0
2019-11-15,15.7,15.7,15.7,15.7,0
2019-11-18,15.7,15.7,15.7,15.7,0
2019-11-19,15.7,15.7,15.7,15.7,0
2019-11-20,15.7,15.7,15.7,15.7,0
2019-11-21,15.7,15.7,15.7,15.7,0
2019-11-22,15.7,15.7,15.7,15.7,0
2019-11-25,15.7,15.7,15.7,15.7,0
2019-11-26,15.7,15.7,15.7,15.7,0
2019-11-27,15.7,15.7,15.7,15.7,0
2019-11-28,15.7,15.7,15.7,15.7,0
2019-11-29,15.7,15.7,15.7,15.7,0
2019-12-02,15.7,15.7,15.7,15.7,0
2019-12-03,15.7,15.7,15.7,15.7,0
