Date,Open,High,Low,Close,Volume
2010-10-06,4.705,4.705,4.705,4.705,0
2010-10-07,4.3431,4.3431,4.3431,4.3431,2700
2010-10-08,4.3431,4.3431,4.3431,4.3431,0
2010-10-11,4.3431,4.3431,4.3431,4.3431,0
2010-10-12,4.3431,4.3431,4.3431,4.3431,0
2010-10-13,4.3431,4.3431,4.3431,4.3431,0
2010-10-14,4.3431,4.3431,4.3431,4.3431,0
2010-10-15,4.3431,4.3431,4.3431,4.3431,0
2010-10-18,4.3431,4.3431,4.3431,4.3431,0
2010-10-19,4.3431,4.3431,4.3431,4.3431,0
2010-10-20,4.3431,4.3431,4.3431,4.3431,0
2010-10-21,4.3431,4.3431,4.3431,4.3431,0
2010-10-22,4.3431,4.3431,4.3431,4.3431,0
2010-10-25,4.3431,4.3431,4.3431,4.3431,0
2010-10-26,4.3431,4.3431,4.3431,4.3431,0
2010-10-27,4.3431,4.3431,4.3431,4.3431,0
2010-10-28,4.3431,4.3431,4.3431,4.3431,0
2010-10-29,4.3431,4.3431,4.3431,4.3431,0
2010-11-01,4.3431,4.3431,4.3431,4.3431,0
2010-11-02,4.3431,4.3431,4.3431,4.3431,0
2010-11-03,4.2225,4.2225,4.2225,4.2225,700
2010-11-04,4.2225,4.2225,4.2225,4.2225,0
2010-11-05,4.2225,4.2225,4.2225,4.2225,0
2010-11-08,4.2225,4.2225,4.2225,4.2225,0
2010-11-09,4.2225,4.2225,4.2225,4.2225,0
2010-11-10,3.8606,3.8606,3.8605,3.8605,200
2010-11-11,3.8605,3.8605,3.8605,3.8605,0
2010-11-12,3.4744,3.4745,3.4744,3.4745,200
2010-11-15,3.4745,3.4745,3.4745,3.4745,0
2010-11-16,3.4745,3.4745,3.4745,3.4745,0
2010-11-17,3.4745,3.4745,3.4745,3.4745,0
2010-11-18,3.4745,3.4745,3.4745,3.4745,0
2010-11-22,3.4745,3.4745,3.4745,3.4745,0
2010-11-23,3.4745,3.4745,3.4745,3.4745,0
2010-11-24,3.4745,3.4745,3.4745,3.4745,0
2010-11-25,3.4745,3.4745,3.4745,3.4745,0
2010-11-26,3.4745,3.4745,3.4745,3.4745,0
2010-11-29,3.4745,3.4745,3.4745,3.4745,0
2010-11-30,3.4745,3.4745,3.4745,3.4745,0
2010-12-01,3.4745,3.4745,3.4745,3.4745,0
2010-12-02,3.4745,3.4745,3.4745,3.4745,0
2010-12-03,3.4745,3.4745,3.4745,3.4745,0
2010-12-06,3.4745,3.4745,3.4745,3.4745,0
2010-12-07,3.4745,3.4745,3.4745,3.4745,0
2010-12-08,3.4745,3.4745,3.4745,3.4745,0
2010-12-09,3.4745,3.4745,3.4745,3.4745,0
2010-12-10,3.4745,3.4745,3.4745,3.4745,0
2010-12-13,3.4745,3.4745,3.4745,3.4745,0
2010-12-14,3.4745,3.4745,3.4745,3.4745,0
2010-12-15,3.4745,3.4745,3.4745,3.4745,0
2010-12-16,3.4745,3.4745,3.4745,3.4745,0
2010-12-17,3.4745,3.4745,3.4745,3.4745,0
2010-12-20,3.4745,3.4745,3.4745,3.4745,0
2010-12-21,3.4745,3.4745,3.4745,3.4745,0
2010-12-22,3.4745,3.4745,3.4745,3.4745,0
2010-12-23,3.4745,3.4745,3.4745,3.4745,0
2010-12-24,3.4745,3.4745,3.4745,3.4745,0
2010-12-27,3.4745,3.4745,3.4745,3.4745,0
2010-12-28,3.4745,3.4745,3.4745,3.4745,0
2010-12-29,7.9624,7.9624,7.9624,7.9624,100
2010-12-30,7.9624,7.9624,7.9624,7.9624,0
2010-12-31,7.9624,7.9624,7.9624,7.9624,0
2011-01-04,7.9624,7.9624,7.9624,7.9624,0
2011-01-05,7.9624,7.9624,7.9624,7.9624,0
2011-01-06,7.9624,7.9624,7.9624,7.9624,0
2011-01-07,7.9624,7.9624,7.9624,7.9624,0
2011-01-10,7.9624,7.9624,7.9624,7.9624,0
2011-01-11,7.9624,7.9624,7.9624,7.9624,0
2011-01-12,7.9624,7.9624,7.9624,7.9624,0
2011-01-13,7.9624,7.9624,7.9624,7.9624,0
2011-01-14,7.9624,7.9624,7.9624,7.9624,0
2011-01-17,7.9624,7.9624,7.9624,7.9624,0
2011-01-18,7.9624,7.9624,7.9624,7.9624,0
2011-01-19,7.9624,7.9624,7.9624,7.9624,0
2011-01-20,7.9624,7.9624,7.9624,7.9624,0
2011-01-21,7.9624,7.9624,7.9624,7.9624,0
2011-01-24,7.9624,7.9624,7.9624,7.9624,0
2011-01-25,7.9624,7.9624,7.9624,7.9624,0
2011-01-26,7.9624,7.9624,7.9624,7.9624,0
2011-01-27,7.9624,7.9624,7.9624,7.9624,0
2011-01-28,7.9624,7.9624,7.9624,7.9624,0
2011-02-08,7.9624,7.9624,7.9624,7.9624,0
2011-02-09,7.9624,7.9624,7.9624,7.9624,0
2011-02-10,7.9624,7.9624,7.9624,7.9624,0
2011-02-11,7.9624,7.9624,7.9624,7.9624,0
2011-02-14,7.9624,7.9624,7.9624,7.9624,0
2011-02-28,2.4128,2.4128,2.4128,2.4128,100
2011-03-01,2.4128,2.4128,2.4128,2.4128,0
2011-03-02,2.4128,2.4128,2.4128,2.4128,0
2011-03-03,2.4128,2.4128,2.4128,2.4128,0
2011-03-04,2.4128,2.4128,2.4128,2.4128,0
2011-03-07,2.4128,2.4128,2.4128,2.4128,0
2011-03-08,2.4128,2.4128,2.4128,2.4128,0
2011-03-09,2.4128,2.4128,2.4128,2.4128,0
2011-03-10,2.4128,2.4128,2.4128,2.4128,0
2011-03-11,2.4128,2.4128,2.4128,2.4128,0
2011-03-14,2.4128,2.4128,2.4128,2.4128,0
2011-03-15,2.4128,2.4128,2.4128,2.4128,0
2011-03-16,2.4128,2.4128,2.4128,2.4128,0
2011-03-17,2.4128,2.4128,2.4128,2.4128,0
2011-03-18,2.4128,2.4128,2.4128,2.4128,0
2011-03-21,2.4128,2.4128,2.4128,2.4128,0
2011-03-22,2.4128,2.4128,2.4128,2.4128,0
2011-03-23,2.4128,2.4128,2.4128,2.4128,0
2011-03-24,2.4128,2.4128,2.4128,2.4128,0
2011-03-25,2.4128,2.4128,2.4128,2.4128,0
2011-03-28,2.4128,2.4128,2.4128,2.4128,0
2011-03-29,2.4128,2.4128,2.4128,2.4128,0
2011-03-30,2.4128,2.4128,2.4128,2.4128,0
2011-03-31,2.4128,2.4128,2.4128,2.4128,0
2011-04-01,2.4128,2.4128,2.4128,2.4128,0
2011-04-04,2.4128,2.4128,2.4128,2.4128,0
2011-04-05,2.4128,2.4128,2.4128,2.4128,0
2011-04-06,2.4128,2.4128,2.4128,2.4128,0
2011-04-07,2.4128,2.4128,2.4128,2.4128,0
2011-04-08,2.4128,2.4128,2.4128,2.4128,0
2011-04-13,2.4128,2.4128,2.4128,2.4128,0
2011-04-14,2.4128,2.4128,2.4128,2.4128,0
2011-04-15,3.016,3.016,3.016,3.016,200
2011-04-18,3.016,3.016,3.016,3.016,0
2011-04-19,3.016,3.016,3.016,3.016,0
2011-04-20,3.016,3.016,3.016,3.016,0
2011-04-21,3.016,3.016,3.016,3.016,0
2011-04-22,3.016,3.016,3.016,3.016,0
2011-04-25,3.3176,3.3177,3.3176,3.3177,200
2011-04-26,3.3177,3.3177,3.3177,3.3177,0
2011-04-27,3.3177,3.3177,3.3177,3.3177,0
2011-04-28,3.3177,3.3177,3.3177,3.3177,0
2011-04-29,3.3177,3.3177,3.3177,3.3177,0
2011-05-04,3.3177,3.3177,3.3177,3.3177,0
2011-05-05,3.3177,3.3177,3.3177,3.3177,0
2011-05-06,3.3177,3.3177,3.3177,3.3177,0
2011-05-09,3.3177,3.3177,3.3177,3.3177,0
2011-05-10,3.3177,3.3177,3.3177,3.3177,0
2011-05-11,3.3177,3.3177,3.3177,3.3177,0
2011-05-12,3.3177,3.3177,3.3177,3.3177,0
2011-05-13,3.3177,3.3177,3.3177,3.3177,0
2011-05-16,3.3177,3.3177,3.3177,3.3177,0
2011-05-17,3.3177,3.3177,3.3177,3.3177,0
2011-05-18,3.3177,3.3177,3.3177,3.3177,0
2011-05-19,3.3177,3.3177,3.3177,3.3177,0
2011-05-20,3.3177,3.3177,3.3177,3.3177,0
2011-05-23,3.3177,3.3177,3.3177,3.3177,0
2011-05-24,3.3177,3.3177,3.3177,3.3177,0
2011-05-25,3.3177,3.3177,3.3177,3.3177,0
2011-05-26,3.3177,3.3177,3.3177,3.3177,0
2011-05-27,3.3177,3.3177,3.3177,3.3177,0
2011-05-30,3.3177,3.3177,3.3177,3.3177,0
2011-05-31,3.3177,3.3177,3.3177,3.3177,0
2011-06-01,3.3177,3.3177,3.3177,3.3177,0
2011-06-02,3.3177,3.3177,3.3177,3.3177,0
2011-06-03,3.3177,3.3177,3.3177,3.3177,0
2011-06-06,3.3177,3.3177,3.3177,3.3177,0
2011-06-07,3.3177,3.3177,3.3177,3.3177,0
2011-06-08,3.3177,3.3177,3.3177,3.3177,0
2011-06-09,3.3177,3.3177,3.3177,3.3177,0
2011-06-10,3.3177,3.3177,3.3177,3.3177,0
2011-06-13,3.3177,3.3177,3.3177,3.3177,100
2011-06-14,3.3177,3.3177,3.3177,3.3177,0
2011-06-15,3.3177,3.3177,3.3177,3.3177,0
2011-06-16,3.3177,3.3177,3.3177,3.3177,0
2011-06-17,3.3177,3.3177,3.3177,3.3177,0
2011-06-20,3.3177,3.3177,3.3177,3.3177,0
2011-06-21,3.3177,3.3177,3.3177,3.3177,0
2011-06-22,3.3177,3.3177,3.3177,3.3177,0
2011-06-23,3.3177,3.3177,3.3177,3.3177,0
2011-06-24,3.3177,3.3177,3.3177,3.3177,0
2011-06-27,3.3177,3.3177,3.3177,3.3177,0
2011-06-28,3.3177,3.3177,3.3177,3.3177,0
2011-06-29,3.3177,3.3177,3.3177,3.3177,0
2011-06-30,3.3177,3.3177,3.3177,3.3177,0
2011-07-01,3.3177,3.3177,3.3177,3.3177,0
2011-07-04,3.3177,3.3177,3.3177,3.3177,0
2011-07-05,3.3177,3.3177,3.3177,3.3177,0
2011-07-06,3.3177,3.3177,3.3177,3.3177,0
2011-07-07,3.3177,3.3177,3.3177,3.3177,0
2011-07-08,3.3177,3.3177,3.3177,3.3177,0
2011-07-11,3.3177,3.3177,3.3177,3.3177,0
2011-07-12,3.3177,3.3177,3.3177,3.3177,0
2011-07-13,3.3177,3.3177,3.3177,3.3177,0
2011-07-14,3.3177,3.3177,3.3177,3.3177,0
2011-07-15,3.3177,3.3177,3.3177,3.3177,0
2011-07-18,3.3177,3.3177,3.3177,3.3177,0
2011-07-19,3.3177,3.3177,3.3177,3.3177,0
2011-07-20,3.3177,3.3177,3.3177,3.3177,0
2011-07-21,3.3177,3.3177,3.3177,3.3177,0
2011-07-22,3.3177,3.3177,3.3177,3.3177,0
2011-07-25,3.3177,3.3177,3.3177,3.3177,0
2011-07-26,3.3177,3.3177,3.3177,3.3177,0
2011-07-27,3.3177,3.3177,3.3177,3.3177,0
2011-07-28,3.3177,3.3177,3.3177,3.3177,0
2011-07-29,3.3177,3.3177,3.3177,3.3177,0
2011-08-01,3.3177,3.3177,3.3177,3.3177,0
2011-08-02,3.3177,3.3177,3.3177,3.3177,0
2011-08-03,3.3177,3.3177,3.3177,3.3177,0
2011-08-04,3.3177,3.3177,3.3177,3.3177,0
2011-08-05,3.3177,3.3177,3.3177,3.3177,0
2011-08-08,3.3177,3.3177,3.3177,3.3177,0
2011-08-09,3.3177,3.3177,3.3177,3.3177,0
2011-08-10,3.3177,3.3177,3.3177,3.3177,0
2011-08-11,3.3177,3.3177,3.3177,3.3177,0
2011-08-12,3.3177,3.3177,3.3177,3.3177,0
2011-08-15,3.3177,3.3177,3.3177,3.3177,0
2011-08-16,3.3177,3.3177,3.3177,3.3177,300
2011-08-17,3.3177,3.3177,3.3177,3.3177,0
2011-08-18,3.3177,3.3177,3.3177,3.3177,0
2011-08-19,3.3177,3.3177,3.3177,3.3177,0
2011-08-22,3.3177,3.3177,3.3177,3.3177,0
2011-08-23,3.0161,3.0161,3.016,3.016,300
2011-08-24,3.016,3.016,3.016,3.016,0
2011-08-25,3.016,3.016,3.016,3.016,0
2011-08-26,3.016,3.016,3.016,3.016,0
2011-08-29,3.016,3.016,3.016,3.016,0
2011-08-30,3.016,3.016,3.016,3.016,0
2011-08-31,3.016,3.016,3.016,3.016,0
2011-09-01,3.016,3.016,3.016,3.016,0
2011-09-05,3.016,3.016,3.016,3.016,0
2011-09-06,3.016,3.016,3.016,3.016,0
2011-09-07,3.016,3.016,3.016,3.016,0
2011-09-08,3.016,3.016,3.016,3.016,0
2011-09-09,3.016,3.016,3.016,3.016,0
2011-09-12,3.016,3.016,3.016,3.016,0
2011-09-13,3.016,3.016,3.016,3.016,0
2011-09-14,3.016,3.016,3.016,3.016,0
2011-09-15,3.016,3.016,3.016,3.016,0
2011-09-16,3.016,3.016,3.016,3.016,0
2011-09-19,3.016,3.016,3.016,3.016,0
2011-09-20,3.016,3.016,3.016,3.016,0
2011-09-21,3.016,3.016,3.016,3.016,0
2011-09-22,3.016,3.016,3.016,3.016,0
2011-09-23,3.016,3.016,3.016,3.016,0
2011-09-26,3.016,3.016,3.016,3.016,0
2011-09-27,3.016,3.016,3.016,3.016,0
2011-09-28,3.016,3.016,3.016,3.016,0
2011-09-29,3.016,3.016,3.016,3.016,0
2011-09-30,3.016,3.016,3.016,3.016,0
2011-10-03,3.016,3.016,3.016,3.016,0
2011-10-04,3.016,3.016,3.016,3.016,0
2011-10-05,3.016,3.016,3.016,3.016,0
2011-10-06,3.016,3.016,3.016,3.016,0
2011-10-07,3.016,3.016,3.016,3.016,0
2011-10-10,3.016,3.016,3.016,3.016,0
2011-10-11,3.016,3.016,3.016,3.016,0
2011-10-12,3.016,3.016,3.016,3.016,0
2011-10-13,3.016,3.016,3.016,3.016,0
2011-10-14,3.016,3.016,3.016,3.016,0
2011-10-17,3.016,3.016,3.016,3.016,0
2011-10-18,3.016,3.016,3.016,3.016,0
2011-10-19,3.016,3.016,3.016,3.016,0
2011-10-20,3.016,3.016,3.016,3.016,0
2011-10-21,3.016,3.016,3.016,3.016,0
2011-10-24,3.016,3.016,3.016,3.016,0
2011-10-25,3.016,3.016,3.016,3.016,0
2011-10-26,3.016,3.016,3.016,3.016,0
2011-10-27,3.016,3.016,3.016,3.016,0
2011-10-28,3.016,3.016,3.016,3.016,0
2011-10-31,3.016,3.016,3.016,3.016,0
2011-11-01,3.016,3.016,3.016,3.016,0
2011-11-02,3.016,3.016,3.016,3.016,0
2011-11-03,3.016,3.016,3.016,3.016,0
2011-11-04,3.016,3.016,3.016,3.016,0
2011-11-07,3.016,3.016,3.016,3.016,0
2011-11-08,3.016,3.016,3.016,3.016,0
2011-11-09,3.016,3.016,3.016,3.016,0
2011-11-10,3.016,3.016,3.016,3.016,0
2011-11-11,3.016,3.016,3.016,3.016,0
2011-11-14,3.9208,3.9209,3.9208,3.9209,400
2011-11-15,3.9209,3.9209,3.9209,3.9209,0
2011-11-16,3.9209,3.9209,3.9209,3.9209,0
2011-11-17,3.9209,3.9209,3.9209,3.9209,0
2011-11-18,3.9209,3.9209,3.9209,3.9209,0
2011-11-21,3.9209,3.9209,3.9209,3.9209,0
2011-11-22,3.9209,3.9209,3.9209,3.9209,0
2011-11-23,3.9209,3.9209,3.9209,3.9209,0
2011-11-24,3.9209,3.9209,3.9209,3.9209,0
2011-11-25,3.9209,3.9209,3.9209,3.9209,0
2011-11-28,3.9209,3.9209,3.9209,3.9209,0
2011-11-29,3.9209,3.9209,3.9209,3.9209,0
2011-11-30,3.9209,3.9209,3.9209,3.9209,0
2011-12-01,3.9209,3.9209,3.9209,3.9209,0
2011-12-02,3.9209,3.9209,3.9209,3.9209,0
2011-12-05,3.9209,3.9209,3.9209,3.9209,0
2011-12-06,3.9209,3.9209,3.9209,3.9209,0
2011-12-07,3.9209,3.9209,3.9209,3.9209,0
2011-12-08,3.9209,3.9209,3.9209,3.9209,0
2011-12-09,3.9209,3.9209,3.9209,3.9209,0
2011-12-12,3.9209,3.9209,3.9209,3.9209,0
2011-12-13,3.9209,3.9209,3.9209,3.9209,0
2011-12-14,3.5288,3.5288,3.5288,3.5288,1600
2011-12-15,3.5288,3.5288,3.5288,3.5288,0
2011-12-16,3.5288,3.5288,3.5288,3.5288,0
2011-12-19,3.5288,3.5288,3.5288,3.5288,0
2011-12-20,3.5288,3.5288,3.5288,3.5288,0
2011-12-21,3.5288,3.5288,3.5288,3.5288,0
2011-12-22,3.5288,3.5288,3.5288,3.5288,0
2011-12-23,3.5288,3.5288,3.5288,3.5288,0
2011-12-26,3.5288,3.5288,3.5288,3.5288,0
2011-12-27,3.5288,3.5288,3.5288,3.5288,0
2011-12-28,3.5288,3.5288,3.5288,3.5288,0
2011-12-29,3.5288,3.5288,3.5288,3.5288,0
2011-12-30,3.5288,3.5288,3.5288,3.5288,0
2012-01-03,3.5288,3.5288,3.5288,3.5288,0
2012-01-04,3.5288,3.5288,3.5288,3.5288,0
2012-01-05,3.5288,3.5288,3.5288,3.5288,0
2012-01-06,3.5288,3.5288,3.5288,3.5288,0
2012-01-09,3.5288,3.5288,3.5288,3.5288,0
2012-01-10,3.5288,3.5288,3.5288,3.5288,0
2012-01-11,3.5288,3.5288,3.5288,3.5288,0
2012-01-12,3.5288,3.5288,3.5288,3.5288,0
2012-01-13,3.5288,3.5288,3.5288,3.5288,0
2012-01-16,3.5288,3.5288,3.5288,3.5288,0
2012-01-17,3.5288,3.5288,3.5288,3.5288,0
2012-01-18,3.5288,3.5288,3.5288,3.5288,0
2012-01-19,3.5288,3.5288,3.5288,3.5288,0
2012-01-20,3.5288,3.5288,3.5288,3.5288,0
2012-01-30,3.5288,3.5288,3.5288,3.5288,0
2012-01-31,3.5288,3.5288,3.5288,3.5288,0
2012-02-01,3.5288,3.5288,3.5288,3.5288,0
2012-02-02,3.5288,3.5288,3.5288,3.5288,0
2012-02-03,3.5288,3.5288,3.5288,3.5288,0
2012-02-06,3.5288,3.5288,3.5288,3.5288,0
2012-02-07,3.5288,3.5288,3.5288,3.5288,0
2012-02-08,3.5288,3.5288,3.5288,3.5288,0
2012-02-09,3.5288,3.5288,3.5288,3.5288,0
2012-02-10,3.5288,3.5288,3.5288,3.5288,0
2012-02-13,3.5288,3.5288,3.5288,3.5288,0
2012-02-14,3.5288,3.5288,3.5288,3.5288,0
2012-02-15,3.5288,3.5288,3.5288,3.5288,0
2012-02-16,3.5288,3.5288,3.5288,3.5288,0
2012-02-17,3.5288,3.5288,3.5288,3.5288,0
2012-02-20,3.5288,3.5288,3.5288,3.5288,0
2012-02-21,3.5288,3.5288,3.5288,3.5288,0
2012-02-22,3.5288,3.5288,3.5288,3.5288,0
2012-02-23,3.5288,3.5288,3.5288,3.5288,0
2012-02-24,3.5288,3.5288,3.5288,3.5288,0
2012-02-27,3.5288,3.5288,3.5288,3.5288,0
2012-02-28,3.5288,3.5288,3.5288,3.5288,0
2012-02-29,3.5288,3.5288,3.5288,3.5288,0
2012-03-01,3.5288,3.5288,3.5288,3.5288,0
2012-03-02,3.5288,3.5288,3.5288,3.5288,0
2012-03-05,3.5288,3.5288,3.5288,3.5288,0
2012-03-06,3.5288,3.5288,3.5288,3.5288,0
2012-03-07,3.5288,3.5288,3.5288,3.5288,0
2012-03-08,3.6379,3.638,3.6379,3.638,100
2012-03-09,3.638,3.638,3.638,3.638,0
2012-03-12,3.638,3.638,3.638,3.638,0
2012-03-13,3.638,3.638,3.638,3.638,0
2012-03-14,3.638,3.638,3.638,3.638,0
2012-03-15,3.638,3.638,3.638,3.638,0
2012-03-16,3.638,3.638,3.638,3.638,0
2012-03-19,3.638,3.638,3.638,3.638,0
2012-03-20,3.638,3.638,3.638,3.638,0
2012-03-21,3.638,3.638,3.638,3.638,0
2012-03-22,3.638,3.638,3.638,3.638,0
2012-03-23,3.638,3.638,3.638,3.638,0
2012-03-26,3.638,3.638,3.638,3.638,0
2012-03-27,3.638,3.638,3.638,3.638,0
2012-03-28,3.638,3.638,3.638,3.638,0
2012-03-29,3.638,3.638,3.638,3.638,0
2012-03-30,3.638,3.638,3.638,3.638,0
2012-04-03,3.638,3.638,3.638,3.638,0
2012-04-04,3.638,3.638,3.638,3.638,0
2012-04-05,3.638,3.638,3.638,3.638,0
2012-04-06,3.638,3.638,3.638,3.638,0
2012-04-09,3.638,3.638,3.638,3.638,0
2012-04-10,3.638,3.638,3.638,3.638,0
2012-04-11,3.638,3.638,3.638,3.638,0
2012-04-12,3.638,3.638,3.638,3.638,0
2012-04-13,3.2742,3.2742,3.2742,3.2742,700
2012-04-16,3.2742,3.2742,3.2742,3.2742,0
2012-04-17,3.2742,3.2742,3.2742,3.2742,0
2012-04-18,3.2742,3.2742,3.2742,3.2742,0
2012-04-19,3.2742,3.2742,3.2742,3.2742,0
2012-04-20,3.2742,3.2742,3.2742,3.2742,0
2012-04-23,3.2742,3.2742,3.2742,3.2742,0
2012-04-24,3.2742,3.2742,3.2742,3.2742,0
2012-04-25,3.2742,3.2742,3.2742,3.2742,0
2012-04-26,3.2742,3.2742,3.2742,3.2742,0
2012-04-27,3.2742,3.2742,3.2742,3.2742,0
2012-05-02,3.2742,3.2742,3.2742,3.2742,0
2012-05-03,3.2742,3.2742,3.2742,3.2742,0
2012-05-04,3.2742,3.2742,3.2742,3.2742,0
2012-05-07,3.2742,3.2742,3.2742,3.2742,0
2012-05-08,3.2742,3.2742,3.2742,3.2742,0
2012-05-09,3.3106,3.3106,3.3105,3.3105,300
2012-05-10,3.3105,3.3105,3.3105,3.3105,0
2012-05-11,3.3105,3.3105,3.3104,3.3104,0
2012-05-14,3.3104,3.3104,3.3104,3.3104,0
2012-05-15,3.3104,3.3104,3.3104,3.3104,0
2012-05-16,3.3104,3.3104,3.3104,3.3104,0
2012-05-17,3.3104,3.3104,3.3104,3.3104,0
2012-05-18,3.3104,3.3104,3.3104,3.3104,0
2012-05-21,3.3104,3.3104,3.3104,3.3104,0
2012-05-22,3.3104,3.3104,3.3104,3.3104,0
2012-05-23,3.3104,3.3104,3.3104,3.3104,0
2012-05-24,3.3104,3.3104,3.3104,3.3104,0
2012-05-25,3.3104,3.3104,3.3104,3.3104,0
2012-05-28,3.3104,3.3104,3.3104,3.3104,0
2012-05-29,3.3104,3.3104,3.3104,3.3104,0
2012-05-30,3.3104,3.3104,3.3104,3.3104,0
2012-05-31,3.3104,3.3104,3.3104,3.3104,0
2012-06-01,3.4644,3.4644,3.4644,3.4644,800
2012-06-04,3.4644,3.4644,3.4644,3.4644,0
2012-06-05,3.4644,3.4644,3.4644,3.4644,0
2012-06-06,3.4644,3.4644,3.4644,3.4644,0
2012-06-07,3.4644,3.4644,3.4644,3.4644,0
2012-06-08,3.4644,3.4644,3.4644,3.4644,0
2012-06-11,3.4644,3.4644,3.4644,3.4644,0
2012-06-12,3.4644,3.4644,3.4644,3.4644,0
2012-06-13,3.4644,3.4644,3.4644,3.4644,0
2012-06-14,3.4644,3.4644,3.4644,3.4644,0
2012-06-15,3.4644,3.4644,3.4644,3.4644,0
2012-06-18,3.4644,3.4644,3.4644,3.4644,0
2012-06-19,3.4644,3.4644,3.4644,3.4644,0
2012-06-20,3.4644,3.4644,3.4644,3.4644,0
2012-06-21,3.4644,3.4644,3.4644,3.4644,0
2012-06-22,3.4644,3.4644,3.4644,3.4644,0
2012-06-25,3.4644,3.4644,3.4644,3.4644,0
2012-06-26,3.4644,3.4644,3.4644,3.4644,0
2012-06-27,3.4644,3.4644,3.4644,3.4644,0
2012-06-28,3.4644,3.4644,3.4644,3.4644,0
2012-06-29,3.4644,3.4644,3.4644,3.4644,0
2012-07-02,3.4644,3.4644,3.4644,3.4644,0
2012-07-03,3.4644,3.4644,3.4644,3.4644,0
2012-07-04,3.4644,3.4644,3.4644,3.4644,0
2012-07-05,3.4644,3.4644,3.4644,3.4644,0
2012-07-06,3.4644,3.4644,3.4644,3.4644,0
2012-07-09,3.4644,3.4644,3.4644,3.4644,0
2012-07-10,3.4644,3.4644,3.4644,3.4644,0
2012-07-11,3.4644,3.4644,3.4644,3.4644,0
2012-07-12,3.4644,3.4644,3.4644,3.4644,0
2012-07-13,3.4644,3.4644,3.4644,3.4644,0
2012-07-16,3.4644,3.4644,3.4644,3.4644,0
2012-07-17,3.4644,3.4644,3.4644,3.4644,0
2012-07-18,3.4644,3.4644,3.4644,3.4644,0
2012-07-19,3.4644,3.4644,3.4644,3.4644,0
2012-07-20,3.4644,3.4644,3.4644,3.4644,0
2012-07-23,3.4644,3.4644,3.4644,3.4644,0
2012-07-24,3.4644,3.4644,3.4644,3.4644,0
2012-07-25,3.4644,3.4644,3.4644,3.4644,0
2012-07-26,3.4644,3.4644,3.4644,3.4644,0
2012-07-27,3.4644,3.4644,3.4644,3.4644,0
